tweet_id,text,airline_sentiment,airline_sentiment_confidence,airline,negativereason,negativereason_confidence,tweet_created,retweet_count,clean_text,label
568383068244819968,"@SouthwestAir love how ""friendly"" your staff is when asking for updates on delayed flights causing missed connections. #horribleattitudes",negative,1.0,Southwest,Late Flight,0.6923,2015-02-19 04:14:18 -0800,0,love how friendly your staff is when asking for updates on delayed flights causing missed connections horribleattitudes,0
570097596913623040,"@USAirways thanks for nothing. Bought two tix through you to Disney and my friend can't go and now I have to eat the 400, plus 600 for new 1",negative,1.0,US Airways,Customer Service Issue,0.6574,2015-02-23 21:47:13 -0800,0,thanks for nothing bought two tix through you to disney and my friend cant go and now i have to eat the plus for new,0
569933275436707840,@USAirways @AmericanAir - Can flight #415 get the paperwork inputted?? We should have taken off an hour .. #sittingontheplane #hungry,negative,1.0,US Airways,Late Flight,1.0,2015-02-23 10:54:16 -0800,0,can flight get the paperwork inputted we should have taken off an hour sittingontheplane hungry,0
569882542855352320,@AmericanAir I saw it finally come through on the mobile app. However it's for tomorrow and I have meetings tonight that I'm trying to make.,neutral,0.6475,American,,0.0,2015-02-23 07:32:40 -0800,0,i saw it finally come through on the mobile app however its for tomorrow and i have meetings tonight that im trying to make,1
569812898815614977,@united this is the second time my flights been Cancelled Flightled... Like really?,negative,1.0,United,Cancelled Flight,1.0,2015-02-23 02:55:56 -0800,0,this is the second time my flights been cancelled flightled like really,0
567594449874587648,"@SouthwestAir its cool that my bags take a bit longer, dont give me baggage blue balls-turn the carousel on, tell me it's coming, then not.",negative,1.0,Southwest,Customer Service Issue,0.3451,2015-02-17 00:00:36 -0800,0,its cool that my bags take a bit longer dont give me baggage blue ballsturn the carousel on tell me its coming then not,0
568397140977979392,@USAirways [Part 2 of 2] she tried calling cust serv and the system hung up and her. Twice. Are you having system issues? Please advise.,negative,1.0,US Airways,Customer Service Issue,1.0,2015-02-19 05:10:13 -0800,0,part of she tried calling cust serv and the system hung up and her twice are you having system issues please advise,0
569665707870285824,"@AmericanAir delivered mom's delayed bag to the wrong place. 2 hrs on hold yesterday, &gt;1 hr today. Still no bag. #AA http://t.co/QKkJdFObOS",negative,1.0,American,Lost Luggage,0.6946,2015-02-22 17:11:03 -0800,0,delivered moms delayed bag to the wrong place hrs on hold yesterday gt hr today still no bag aa,0
569308168364425216,@united please update what is going to happen to passengers now that flt ua14 has been Cancelled Flightled,neutral,0.6641,United,,0.0,2015-02-21 17:30:19 -0800,1,please update what is going to happen to passengers now that flt ua has been cancelled flightled,1
568517386795507712,@USAirways thanks.  If you have another method also that would be nice.  Appears to be a design flaw,positive,0.6386,US Airways,,,2015-02-19 13:08:02 -0800,0,thanks if you have another method also that would be nice appears to be a design flaw,2
569213892980641792,@united Friend at O'Hare and can't get on flight bc they say no proof he bought 1st class tkt. He has boarding pass.,negative,0.6517,United,Flight Attendant Complaints,0.3371,2015-02-21 11:15:42 -0800,0,friend at ohare and cant get on flight bc they say no proof he bought st class tkt he has boarding pass,0
569483821080453121,@SouthwestAir stuck in NYC flights Cancelled Flightled 2 days in a row Long wait times on phones. Running out of $ but SWA no help,negative,1.0,Southwest,Cancelled Flight,0.701,2015-02-22 05:08:18 -0800,0,stuck in nyc flights cancelled flightled days in a row long wait times on phones running out of but swa no help,0
569975349750079488,"@SouthwestAir Dang, if only practice was an hour Late Flightr today...",neutral,0.6832,Southwest,,0.0,2015-02-23 13:41:27 -0800,0,dang if only practice was an hour late flightr today,1
570078673090408448,@AmericanAir It says on you web site that u fly directly from ORD to DUB. when I try to book it says you do not. Have you stopped ?,negative,0.6827,American,Flight Booking Problems,0.6827,2015-02-23 20:32:01 -0800,0,it says on you web site that u fly directly from ord to dub when i try to book it says you do not have you stopped,0
569602563261276160,"@AmericanAir @russelneiss No, American. This is simple. How about YOU call HER back with the info for her new flight. Basic customer service",negative,1.0,American,Customer Service Issue,0.6589,2015-02-22 13:00:08 -0800,0,no american this is simple how about you call her back with the info for her new flight basic customer service,0
570243874062503936,@USAirways HELLO!! Is anyone behind your twitter account? #badcustomerservice,negative,1.0,US Airways,Customer Service Issue,1.0,2015-02-24 07:28:28 -0800,0,hello!! is anyone behind your twitter account badcustomerservice,0
569782352223666176,@united the staff was rather efficient and got us solutions just freaked me out a little being in limbo in the air.,positive,1.0,United,,,2015-02-23 00:54:33 -0800,0,the staff was rather efficient and got us solutions just freaked me out a little being in limbo in the air,2
569947033857069057,@USAirways @AmericanAir trying to chg ticket for staff member leaving org before she can fly.We're a nonprofit-can't you make an exception?,neutral,0.6582,US Airways,,0.0,2015-02-23 11:48:56 -0800,0,trying to chg ticket for staff member leaving org before she can flywere a nonprofitcant you make an exception,1
569973105075990528,"@AmericanAir thank you, truly appreciate the help, just sent a DM",positive,0.6763,American,,0.0,2015-02-23 13:32:32 -0800,0,thank you truly appreciate the help just sent a dm,2
569641343439360000,@AmericanAir a phone call or email when you Cancelled Flight a flight would be lovely.,negative,1.0,American,Customer Service Issue,0.6652,2015-02-22 15:34:14 -0800,0,a phone call or email when you cancelled flight a flight would be lovely,0
569200619430420480,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),positive,0.6701,Virgin America,,,2015-02-21 10:22:57 -0800,0,im looking forward to watching the oscars on my flight home tomorrow i might even get something bubbly to drink!,2
570285012882472961,@SouthwestAir have u seen any of the messages the past hour ?,negative,0.627,Southwest,Customer Service Issue,0.627,2015-02-24 10:11:57 -0800,0,have u seen any of the messages the past hour,0
568608665072246784,@USAirways you gladly take the loyal customer's money but when you cause an inconvenience you do nothing to help fix the problem you caused.,negative,1.0,US Airways,Can't Tell,1.0,2015-02-19 19:10:44 -0800,0,you gladly take the loyal customers money but when you cause an inconvenience you do nothing to help fix the problem you caused,0
568797557914148865,"That would be great! I never thought I'd be the sort who'd be into them, but it really makes the flying experience more bearable @JetBlue",positive,1.0,Delta,,,2015-02-20 07:41:20 -0800,0,that would be great! i never thought id be the sort whod be into them but it really makes the flying experience more bearable,2
570202173172281344,@AmericanAir as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.,negative,1.0,American,Flight Attendant Complaints,1.0,2015-02-24 04:42:46 -0800,0,as your flight attendants are an extension of your brand bitchy flight attendants on am flights are not appreciated,0
567728679426326528,"@SouthwestAir Flight Cancelled Flightled, reFlight Booking Problems online has not worked, on my second round of hold (3 hrs now). Any other options?",negative,1.0,Southwest,Cancelled Flight,0.6704,2015-02-17 08:53:59 -0800,0,flight cancelled flightled reflight booking problems online has not worked on my second round of hold hrs now any other options,0
570294205999939584,@united beginning of Feb I called United they said they would send another voucher by mail. Never got anything. #tiredofwaiting,negative,1.0,United,Customer Service Issue,0.6703,2015-02-24 10:48:28 -0800,0,beginning of feb i called united they said they would send another voucher by mail never got anything tiredofwaiting,0
568394432900431872,@USAirways lol thanks to you we had to switch to American http://t.co/Sl6BDRXfN8,negative,1.0,US Airways,Flight Booking Problems,0.3548,2015-02-19 04:59:27 -0800,0,lol thanks to you we had to switch to american,0
568840560347373569,@VirginAmerica would love to do more for virgin just like I do for @GoPro,positive,1.0,Virgin America,,,2015-02-20 10:32:12 -0800,0,would love to do more for virgin just like i do for,2
568100774204600320,@JetBlue are you ever looking for interns ?,neutral,0.6742,Delta,,0.0,2015-02-18 09:32:34 -0800,0,are you ever looking for interns,1
569528923769298945,@united can you get me to okc from Sacramento today. Dfw is now closed,neutral,1.0,United,,,2015-02-22 08:07:31 -0800,0,can you get me to okc from sacramento today dfw is now closed,1
568395094232932352,@jetblue rqstd upgrade to mint at LAX and was told no because i used points! Why turn down $1600 bcz I used points? #trueblue,negative,1.0,Delta,Flight Booking Problems,1.0,2015-02-19 05:02:05 -0800,0,rqstd upgrade to mint at lax and was told no because i used points! why turn down bcz i used points trueblue,0
569169897906941952,"@united really needs to start upgrading their planes. No TVs &amp; then the ""inflight wifi"" is currently unavailable #UnitedAirlines",negative,1.0,United,Bad Flight,0.7027,2015-02-21 08:20:52 -0800,0,really needs to start upgrading their planes no tvs amp then the inflight wifi is currently unavailable unitedairlines,0
569233440463155201,@JetBlue Using JetBlue air miles?,neutral,0.6826,Delta,,0.0,2015-02-21 12:33:22 -0800,0,using jetblue air miles,1
569328128310403073,@united Sandra at ur international checkin counter was rude and offensive.  She commented she didn't care if I complained cuz she had 25yrs,negative,1.0,United,Flight Attendant Complaints,0.6771,2015-02-21 18:49:38 -0800,1,sandra at ur international checkin counter was rude and offensive she commented she didnt care if i complained cuz she had yrs,0
570285537833168896,"@united I am trying to find out if the loaner seat is new or used, a used car seat is illegal according to safety regulations",neutral,1.0,United,,,2015-02-24 10:14:02 -0800,0,i am trying to find out if the loaner seat is new or used a used car seat is illegal according to safety regulations,1
569748501342478336,"@united SF crew lack a lot of customer service, LAX employees are a lot better. Wonder why...",negative,1.0,United,Customer Service Issue,0.6522,2015-02-22 22:40:02 -0800,0,sf crew lack a lot of customer service lax employees are a lot better wonder why,0
568207206023360512,@JetBlue  anywhere... away from this snow globe to warmth sand and palm trees..,neutral,1.0,Delta,,,2015-02-18 16:35:29 -0800,0,anywhere away from this snow globe to warmth sand and palm trees,1
570011505237716993,@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.,negative,1.0,United,Flight Booking Problems,1.0,2015-02-23 16:05:07 -0800,0,searched for mileage tickets to bom couldnt find a single one is saver awards i see how you play earn miles but cant use them,0
569728621344104448,"@southwestair,  kudos to your rep ""Patricia"" at gate B11 this Sunday morning at #Chicago #Midway #MDW,… http://t.co/MmCWkqp2gy",neutral,0.6461,Southwest,,,2015-02-22 21:21:03 -0800,0,kudos to your rep patricia at gate b this sunday morning at chicago midway mdw,1
